username|date|retweets|favorites|text|geo|mentions|hashtags|id|permalink
xoxokrystal_|2013-05-20 22:39|0|0|Princess & Daddy this morning #nofilter #shesmyfavorite #himtoo #myworld http:// instagram.com/p/ZjBjOAvqb6/|||#nofilter #shesmyfavorite #himtoo #myworld|336582039778246657|https://twitter.com/xoxokrystal_/status/336582039778246657
_tcoco_|2013-05-18 03:23|0|0|#DopeAssViewsWhileDining #TheOasis #MyFamilyIsEverything #HimToo #ImLoved #InThisBitch pic.twitter.com/H6DtA4fH1S|||#DopeAssViewsWhileDining #TheOasis #MyFamilyIsEverything #HimToo #ImLoved #InThisBitch|335566386082496512|https://twitter.com/_tcoco_/status/335566386082496512
BabyFriz19|2013-05-16 04:56|0|0|@athiess16 @ryanvandervlis And @KyleGibson15 #himtoo #showerbuds||@athiess16 @ryanvandervlis @KyleGibson15|#himtoo #showerbuds|334865021932810242|https://twitter.com/BabyFriz19/status/334865021932810242
StephenWalkers|2013-05-14 01:10|0|0|@TristTroops #HimToo||@TristTroops|#HimToo|334083353236094976|https://twitter.com/StephenWalkers/status/334083353236094976
ReedBrookings|2013-05-12 03:11|0|3|Where them #bostonbitches at? #hitmeup #himtoo @Bobo2533||@Bobo2533|#bostonbitches #hitmeup #himtoo|333388811084124161|https://twitter.com/ReedBrookings/status/333388811084124161
MackJ33|2013-05-11 04:24|0|0|Get the fuck otta here #HimToo|||#HimToo|333044935324487680|https://twitter.com/MackJ33/status/333044935324487680
RobLanigan|2013-05-09 22:28|0|0|@__fullflush1__ congrats on becoming one of my new favourite players my fellow englishman #IOwnedhim #HimToo #IOwnedHimAswell||@__fullflush1__|#IOwnedhim #HimToo #IOwnedHimAswell|332593050553548800|https://twitter.com/RobLanigan/status/332593050553548800
Re_own27|2013-05-07 23:41|0|0|Village deli #I 'vemissedyou #ohandaustin #himtoo|||#I #ohandaustin #himtoo|331886443700031488|https://twitter.com/Re_own27/status/331886443700031488
Qute_Enuff2hate|2013-05-06 23:57|0|0|Mi brother FINALLY wore his shirt!! #MiamiLoves #himtoo http:// instagram.com/p/Y_HPjAMp9z/|||#MiamiLoves #himtoo|331528188100493312|https://twitter.com/Qute_Enuff2hate/status/331528188100493312
Sarahghoull|2013-05-05 13:36|0|0|great mood #lml #himtoo|||#lml #himtoo|331009608950878208|https://twitter.com/Sarahghoull/status/331009608950878208
amelgain|2013-05-01 16:47|0|0|@hyltonhead1 sorry #himtoo||@hyltonhead1|#himtoo|329607912974602241|https://twitter.com/amelgain/status/329607912974602241
brookedanv|2013-04-29 23:48|0|0|@SydneyMParker cash reward to whoever finds him for us. #holyperfect #himtoo lol||@SydneyMParker|#holyperfect #himtoo|328989200932286465|https://twitter.com/brookedanv/status/328989200932286465
ThayliaClara|2013-04-26 22:28|0|0|Going to Devon's to see him but getting to see malia too>>>> #loveher #himtoo #boyfriend #niece|||#loveher #himtoo #boyfriend #niece|327882003460521984|https://twitter.com/ThayliaClara/status/327882003460521984
keanamariee_|2013-04-26 19:38|0|0|@Alexx_Gentils #himtoo||@Alexx_Gentils|#himtoo|327839132145573889|https://twitter.com/keanamariee_/status/327839132145573889
nickiglenn|2013-04-25 01:00|0|0|After an experience of really hurt feelings, I'm getting a lot from Refresh tonight.John 11:35 Jesus wept #HimToo #NotAlone #StetsonBaptist|||#HimToo #NotAlone #StetsonBaptist|327195256854544384|https://twitter.com/nickiglenn/status/327195256854544384
SaddleseatEq|2013-04-23 00:50|0|0|And can I mention, his horse is sexy as fuck. #himtoo|||#himtoo|326467959872708609|https://twitter.com/SaddleseatEq/status/326467959872708609
Young_Kelch|2013-04-17 23:01|0|0|@acon_34 it's all good I'll start Aaron Hill... Everything is answered! #HimToo ? #YouGottaBeKiddingMe||@acon_34|#HimToo #YouGottaBeKiddingMe|324628826162348032|https://twitter.com/Young_Kelch/status/324628826162348032
bigredrobot|2013-04-17 00:33|0|0|@Alejandrobot #HimToo #ButDengarHasUndiesOnHisHead||@Alejandrobot|#HimToo #ButDengarHasUndiesOnHisHead|324289396272689153|https://twitter.com/bigredrobot/status/324289396272689153
DOPEmanWOOD|2013-04-13 20:44|0|0|#himtoo @Nikeboymillz716 @Ceejay716||@Nikeboymillz716 @Ceejay716|#himtoo|323144779431022592|https://twitter.com/DOPEmanWOOD/status/323144779431022592
endurogirl|2013-04-12 10:54|0|0|I think I just heard my bourbon arrive home!! #allthebourbons @NancyBoi #himtoo||@NancyBoi|#allthebourbons #himtoo|322633726129487872|https://twitter.com/endurogirl/status/322633726129487872
ronaldRAYGAN|2013-04-09 05:10|0|0|" @SucksToSucks : IVE FALLEN AND I CAN'T GET UP #ManCandyMonday https://twitter.com/SucksToSucks/status/321456181212217344/photo/1 pic.twitter.com/MQdhsO2CyI " @wedontgiveaTuck #himtoo||@SucksToSucks @wedontgiveaTuck|#ManCandyMonday #himtoo|321460066555420673|https://twitter.com/ronaldRAYGAN/status/321460066555420673
Mahaclub|2013-04-08 14:42|0|0|#sheintroublenow #Himtoo|||#sheintroublenow #Himtoo|321241581904601088|https://twitter.com/Mahaclub/status/321241581904601088
halee25|2013-04-08 04:36|1|0|GEORGE STRAIT #himtoo @CTudor02||@CTudor02|#himtoo|321089037920260097|https://twitter.com/halee25/status/321089037920260097
HaleySkye_|2013-04-05 04:13|0|0|@theBESCHever_ someone else gon throw you down ;) #iseeyou #himtoo||@theBESCHever_|#iseeyou #himtoo|319996285006516225|https://twitter.com/HaleySkye_/status/319996285006516225
Kyle_Johnson03|2013-04-05 04:00|0|1|@Zo__26 #himtoo||@Zo__26|#himtoo|319992998752579584|https://twitter.com/Kyle_Johnson03/status/319992998752579584
cooker321|2013-04-04 09:07|0|0|@Amy_Vandepoele #himtoo tough crowd pic.twitter.com/h8Fa4pKwlP||@Amy_Vandepoele|#himtoo|319707711069626368|https://twitter.com/cooker321/status/319707711069626368
BIG_BIG_SHOW|2013-04-03 22:47|0|0|@AFL not Adam goodes #champion but not your after siren man. I'd have @JackRiewoldt08 or @GaryAblettJnr #isjimmybartelontwitter ? #himtoo||@AFL @JackRiewoldt08 @GaryAblettJnr|#champion #isjimmybartelontwitter #himtoo|319551743149092866|https://twitter.com/BIG_BIG_SHOW/status/319551743149092866
yeageejungg|2013-04-03 07:13|0|0|@ericaasong oh yaupppp #himtoo||@ericaasong|#himtoo|319316766734036992|https://twitter.com/yeageejungg/status/319316766734036992
nedbigbywolfo|2013-04-03 01:47|0|0|@Injusticefan14 @injusticegame #HimToo||@Injusticefan14 @injusticegame|#HimToo|319234697022541824|https://twitter.com/nedbigbywolfo/status/319234697022541824
chloeegillespie|2013-04-02 03:08|1|0|@ellie_moeller mmhhmm! #himtoo||@ellie_moeller|#himtoo|318892669474598913|https://twitter.com/chloeegillespie/status/318892669474598913
Sez_Kell|2013-03-26 22:54|0|0|@PaddyKennelly #HimToo lol oh hey @laurenkelly83||@PaddyKennelly @laurenkelly83|#HimToo|316669501146021888|https://twitter.com/Sez_Kell/status/316669501146021888
emmadauriee|2013-03-26 14:22|0|0|This sub has a brother... #yoursexy ... #himtoo ? #omg|||#yoursexy #himtoo #omg|316540748516429826|https://twitter.com/emmadauriee/status/316540748516429826
gmanbeirne|2013-03-24 02:01|1|0|When you know someone who leads everybody on... #himtoo ?|||#himtoo|315629477533208577|https://twitter.com/gmanbeirne/status/315629477533208577
Mya_Baby12|2013-03-22 23:14|2|6|My stepdad just told me not to do any lesbian things with katie tonight.... #really ? #himtoo ? Lmfao #stricklydickley|||#really #himtoo #stricklydickley|315225092198133761|https://twitter.com/Mya_Baby12/status/315225092198133761
hootmami|2013-03-21 02:19|0|0|#HimFine #HimToo|||#HimFine #HimToo|314546818904117248|https://twitter.com/hootmami/status/314546818904117248
tank_yanker|2013-03-20 18:08|0|0|@CiaraSunshine @shit_toboggan @RickNothing hahaha! #HimToo||@CiaraSunshine @shit_toboggan @RickNothing|#HimToo|314423235074719744|https://twitter.com/tank_yanker/status/314423235074719744
aliosull|2013-03-20 15:50|0|0|@EmilyGriffin1 #thayer #wouldnt #ethan #himtoo #thelyinggame||@EmilyGriffin1|#thayer #wouldnt #ethan #himtoo #thelyinggame|314388506317307904|https://twitter.com/aliosull/status/314388506317307904
nikkkkkt_|2013-03-20 13:46|0|1|That truck >>> #HimToo|||#HimToo|314357247234945025|https://twitter.com/nikkkkkt_/status/314357247234945025
bradvanpay|2013-03-18 03:30|0|0|Jesse was sleeping when I left at 645 and I just got back and he's still sleeping. And I'm the bum? Well yes but #himtoo|||#himtoo|313477374899535872|https://twitter.com/bradvanpay/status/313477374899535872
annbm21|2013-03-18 00:30|1|0|#Drawing #formyBoyfriend #Ilove #himtoo @luis_aer http:// instagr.am/p/W-iLBBvmnD/||@luis_aer|#Drawing #formyBoyfriend #Ilove #himtoo|313432162030469121|https://twitter.com/annbm21/status/313432162030469121
just_jilliannn|2013-03-17 20:02|0|1|@EAmsdell #HimToo||@EAmsdell|#HimToo|313364672806002689|https://twitter.com/just_jilliannn/status/313364672806002689
SBaby1221|2013-03-16 20:56|0|0|#Babyshower #cute #lovemylife & #himtoo http:// instagr.am/p/W7lAgVA0uK/|||#Babyshower #cute #lovemylife #himtoo|313015892940296192|https://twitter.com/SBaby1221/status/313015892940296192
mkkaminski|2013-03-13 03:59|0|1|@mkkaminski @yashxbajaj @varundayana @anyssapatel @sharmani10 @shawnmann1 I FORGOT @kamranahmed97 #himToo #SorryBud||@mkkaminski @yashxbajaj @varundayana @anyssapatel @sharmani10 @shawnmann1 @kamranahmed97|#himToo #SorryBud|311672871443369985|https://twitter.com/mkkaminski/status/311672871443369985
BrookeMoore_14|2013-03-12 23:11|0|5|Love it. @Meligan65 (: #himtoo <3 pic.twitter.com/CykHOWS2Yo||@Meligan65|#himtoo|311600267298746368|https://twitter.com/BrookeMoore_14/status/311600267298746368
hayley_menard11|2013-03-11 04:01|0|0|" @goonerson : @sophiasats i dont always blaze, but when i do its on yolo swag 420... #whosaysthat #nobodytalktoher " @KobeZhou24 #himtoo||@goonerson @sophiasats @KobeZhou24|#whosaysthat #nobodytalktoher #himtoo|310948670302466048|https://twitter.com/hayley_menard11/status/310948670302466048
louloumuggle|2013-03-10 10:46|0|0|"I bought extra bacon for dinner cause I know how much you like it" My Dad the hero. #thebest #lovebacon #himtoo|||#thebest #lovebacon #himtoo|310687990022291457|https://twitter.com/louloumuggle/status/310687990022291457
nettrourhour|2013-03-08 05:45|0|2|@ItsPuccaBitch @MikaylaHouk does that include P.B #himtoo||@ItsPuccaBitch @MikaylaHouk|#himtoo|309887583507345408|https://twitter.com/nettrourhour/status/309887583507345408
Just_Shaq|2013-03-05 04:03|0|0|Happy #munchiemonday to Bill Gates. Yes #himtoo http:// instagr.am/p/WdcQNbHYEX/|||#munchiemonday #himtoo|308774638341718016|https://twitter.com/Just_Shaq/status/308774638341718016
bbnluv|2013-03-04 14:54|0|0|Yes....I luv summa me!!! ♡ ....... #himtoo @June Bug http:// instagr.am/p/WcB_aeMRGT/||@June|#himtoo|308576265668009984|https://twitter.com/bbnluv/status/308576265668009984
madi87654|2013-03-03 06:26|0|1|I HATE how she talks to so many people #himtoo #pickone|||#himtoo #pickone|308085912439492608|https://twitter.com/madi87654/status/308085912439492608
Ms_BeauTifful|2013-03-03 03:35|0|0|#HimToo #ShoeGameCrazy #KartoonsNKicks #obsessed #daddygotem #thanksdaddy http:// instagr.am/p/WYPYFKMl8A/|||#HimToo #ShoeGameCrazy #KartoonsNKicks #obsessed #daddygotem #thanksdaddy|308042865060225025|https://twitter.com/Ms_BeauTifful/status/308042865060225025
BuzzyNeil|2013-03-02 03:01|0|0|Zumba's popularity has reached out to celebrities as well! Find out who they are :D #PartyLovers #HimToo ? :O http:// bit.ly/MejQz7|||#PartyLovers #HimToo|307672003190595584|https://twitter.com/BuzzyNeil/status/307672003190595584
_teLEVIsion|2013-03-02 02:34|0|1|@GMMac25 I realized I missed him after I tweeted that haha #oops #himtoo||@GMMac25|#oops #himtoo|307665284284682241|https://twitter.com/_teLEVIsion/status/307665284284682241
garedstockwell|2013-03-01 06:48|0|1|Billy Curington >>>> #himtoo|||#himtoo|307366765283905536|https://twitter.com/garedstockwell/status/307366765283905536
Eric__McMurray|2013-02-25 01:30|0|0|@jwool94 @awitsjocelyn it was just chat. I don't wanna fight with you guys! #journalismyeah you guys are my favs.And @_Thomas_Becker #himtoo||@jwool94 @awitsjocelyn @_Thomas_Becker|#journalismyeah #himtoo|305837157354962944|https://twitter.com/Eric__McMurray/status/305837157354962944
Calibred76|2013-02-24 21:30|0|0|I fall too fast, crash too hard, forgive too easily, and care too much." #himtoo lol|||#himtoo|305776721406353408|https://twitter.com/Calibred76/status/305776721406353408
xo_nanda|2013-02-24 19:51|0|0|RT @kayymarieee : Boyfriend has 9 letters but so does Starbucks. #love #coffee #love #himtoo||@kayymarieee|#love #coffee #love #himtoo|305751713695027201|https://twitter.com/xo_nanda/status/305751713695027201
sunnyg734|2013-02-24 06:49|0|0|Everybody slp round here..... #HimToo|||#HimToo|305554948081467392|https://twitter.com/sunnyg734/status/305554948081467392
nickisswoll34|2013-02-23 09:07|0|0|Some scandalous shit went down today with one of my close friends. #fuckher #himtoo|||#fuckher #himtoo|305227435308355584|https://twitter.com/nickisswoll34/status/305227435308355584
ChloeeNarber|2013-02-21 05:08|0|0|Dear girl that gets everything always. Thanks again for proving you get everything. #himtoo ? #everything #hateit #angrytweet #pissedoff|||#himtoo #everything #hateit #angrytweet #pissedoff|304442504986652674|https://twitter.com/ChloeeNarber/status/304442504986652674
miguelcrudo|2013-02-20 16:35|0|0|New post! :)) felt good. #slapherintheface #himtoo #indirecttweettofakebffs|||#slapherintheface #himtoo #indirecttweettofakebffs|304252904641032193|https://twitter.com/miguelcrudo/status/304252904641032193
_Chelsaaaa|2013-02-19 04:50|0|0|Paula Patton & Robin Thicke have to be thee sexiest celeb couple ever. I'm hating on her big time though, I'll admit that. #shesBOMB #himtoo|||#shesBOMB #himtoo|303713224564539392|https://twitter.com/_Chelsaaaa/status/303713224564539392
smileynicole12|2013-02-19 03:08|1|1|@jakewarfel makes good tacos. #ilovefood #himtoo #whyistherenotacoemoji||@jakewarfel|#ilovefood #himtoo #whyistherenotacoemoji|303687416189952000|https://twitter.com/smileynicole12/status/303687416189952000
kenpaige8|2013-02-13 19:56|0|0|@TaylorTomczak12 She cranks, she cranks, she cranks my tractorrrrr! Lol. #yes #himtoo||@TaylorTomczak12|#yes #himtoo|301766867008225280|https://twitter.com/kenpaige8/status/301766867008225280
pearlnzewii|2013-02-12 20:14|0|0|#himtoo #drake #toofine http:// instagr.am/p/VpGnjlHXAN/|||#himtoo #drake #toofine|301408861972209667|https://twitter.com/pearlnzewii/status/301408861972209667
xoKelliJean|2013-02-11 03:11|0|0|Note to self. Don't watch the grammy's with your husband. #ILoveHim #OhWaitILoveHim #HimToo|||#ILoveHim #OhWaitILoveHim #HimToo|300789023071404032|https://twitter.com/xoKelliJean/status/300789023071404032
Moefasa11|2013-02-10 21:37|0|0|Had an epic weekend in DC thanks to @PRUveITorLOSEit @CourtneyChiaf @BRoscitt can't wait to do it again #douchiestbarcrawlever #himtoo !||@PRUveITorLOSEit @CourtneyChiaf @BRoscitt|#douchiestbarcrawlever #himtoo|300705015524372480|https://twitter.com/Moefasa11/status/300705015524372480
CaseyReber|2013-02-09 23:40|0|0|oh and John Mayer. #himtoo|||#himtoo|300373520586768384|https://twitter.com/CaseyReber/status/300373520586768384
Hildy07|2013-02-08 05:18|0|0|Andy's so helpful. Couldn't he round up all these guys & put 'em on a bus? #Himtoo|||#Himtoo|299733860369960963|https://twitter.com/Hildy07/status/299733860369960963
DeJay03|2013-02-04 05:57|0|0|"@Let_HerLick_The: Word!! Fk him gettin a new phone. He lucky im showin him how to use it #JustDrunk #HimToo #BondingLmfao jokeee" stop lyin||@Let_HerLick_The|#JustDrunk #HimToo #BondingLmfao|298294258589392897|https://twitter.com/DeJay03/status/298294258589392897
tRY_ANstop_me|2013-02-04 05:56|1|0|@doeboy03 Word !! Fk him gettin a new phone. He lucky im showin him how to use it #JustDrunk #HimToo #BondingLmfao jokeee||@doeboy03|#JustDrunk #HimToo #BondingLmfao|298294007820349440|https://twitter.com/tRY_ANstop_me/status/298294007820349440
2nd3rdcomes1st|2013-02-04 01:55|0|0|I can't find my ring ... But my mans found hi early... F it... Ill get another 1... #himtoo #27… http:// instagr.am/p/VSidleqW3d/|||#himtoo #27|298233312244285440|https://twitter.com/2nd3rdcomes1st/status/298233312244285440
NotConcerned18|2013-02-03 21:33|1|1|If you like my cousin's photos, and we aren't cool anymore, I'm gonna tell her all about you. Thirsty ass nigga. #youredead #soisshe #himtoo|||#youredead #soisshe #himtoo|298167378561351682|https://twitter.com/NotConcerned18/status/298167378561351682
__ericaaaa__|2013-01-28 04:50|0|1|yes, she put her feet up on the glass to show @conhockey19 her shoes. lol #adorable #himtoo pic.twitter.com/cOQdmxpv||@conhockey19|#adorable #himtoo|295740547644141568|https://twitter.com/__ericaaaa__/status/295740547644141568
ShineEyeShay|2013-01-23 21:35|0|0|@ItsMePagliacci #himtoo lol||@ItsMePagliacci|#himtoo|294181571869691905|https://twitter.com/ShineEyeShay/status/294181571869691905
mtcrz98|2013-01-23 02:02|0|1|@littlelaneyluu #himtoo||@littlelaneyluu|#himtoo|293886467665715200|https://twitter.com/mtcrz98/status/293886467665715200
ktkelly98|2013-01-23 00:19|0|0|@RheaHoran #himtoo .. This. > pic.twitter.com/T7XhT04D||@RheaHoran|#himtoo|293860446606356480|https://twitter.com/ktkelly98/status/293860446606356480
TelynD_Austin|2013-01-22 07:32|1|0|#HowIMetMyBestfriend I don't remember how me and @JessayLovato met but yeah #himtoo||@JessayLovato|#HowIMetMyBestfriend #himtoo|293607110313394176|https://twitter.com/TelynD_Austin/status/293607110313394176
Zach_Ship|2013-01-17 03:52|0|0|Facebook high schoolers complaining about exams #nobodyfeelsbadforyou #mantiteo #himtoo|||#nobodyfeelsbadforyou #mantiteo #himtoo|291739801760190464|https://twitter.com/Zach_Ship/status/291739801760190464
Das_Saltminer|2013-01-16 01:24|0|0|@ahumes09 same #BruinsAreBack #yourturnbigshot #LetsPackTheHouse #BestLivePerformers #heparties #himtoo||@ahumes09|#BruinsAreBack #yourturnbigshot #LetsPackTheHouse #BestLivePerformers #heparties #himtoo|291340086103121920|https://twitter.com/Das_Saltminer/status/291340086103121920
NarDogg_|2013-01-15 01:52|0|1|after texting me askin who it was about, i thought about it... and i guess it can pertain to more than one person..... #HimToo|||#HimToo|290984885743677441|https://twitter.com/NarDogg_/status/290984885743677441
allisonmichelee|2013-01-12 08:00|0|1|Ooooh.... I would mess a girl up if they touched Devon any other way besides hug him.. #himtoo #protectivecrazygf #idontcare #myman|||#himtoo #protectivecrazygf #idontcare #myman|289990256575537152|https://twitter.com/allisonmichelee/status/289990256575537152
